,Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
276,Neukölln,52.44589580355115,13.443075490568862,Schloss Britz,52.44696009959221,13.437808156013489,Palace
277,Neukölln,52.44589580355115,13.443075490568862,Buchholz Gutshof Britz,52.44632193465145,13.438158367638424,German Restaurant
278,Neukölln,52.44589580355115,13.443075490568862,Museum Neukölln,52.44599882989592,13.437813520431519,History Museum
279,Neukölln,52.44589580355115,13.443075490568862,Spielplatz Buschkrugpark,52.45371040286384,13.449904580572984,Playground
280,Neukölln,52.44589580355115,13.443075490568862,Lidl,52.4394172,13.4367748,Supermarket
281,Neukölln,52.44589580355115,13.443075490568862,Park am Buschkrug,52.45368186193777,13.449068069458006,Park
282,Neukölln,52.44589580355115,13.443075490568862,REWE,52.44027720318299,13.433981829786262,Liquor Store
283,Neukölln,52.44589580355115,13.443075490568862,Schlosspark Britz,52.44699933464444,13.43853235244751,Park
284,Neukölln,52.44589580355115,13.443075490568862,Restaurant & Hotel Schloss Britz,52.4467835414247,13.437765240669249,Hotel
285,Neukölln,52.44589580355115,13.443075490568862,McFIT,52.4517694,13.4347313,Gym / Fitness Center
286,Neukölln,52.44589580355115,13.443075490568862,Britzer Kirchteich,52.44746,13.436654,Lake
287,Neukölln,52.44589580355115,13.443075490568862,H Fulhamer Allee,52.448934887165656,13.43630075454712,Bus Stop
288,Neukölln,52.44589580355115,13.443075490568862,Backshop Britzer Damm,52.44514695386723,13.433670887275571,Bakery
289,Neukölln,52.44589580355115,13.443075490568862,Minigolf Britz,52.44831118598077,13.453219836786806,Mini Golf
290,Neukölln,52.44589580355115,13.443075490568862,Reuter Terrassen,52.44499055629139,13.454825295631395,Chinese Restaurant
291,Neukölln,52.44589580355115,13.443075490568862,Buckower Damm/ Gutschmidtstraße,52.440670013427734,13.434561729431152,Bus Stop
292,Neukölln,52.44589580355115,13.443075490568862,U Blaschkoallee,52.452292372764106,13.449172624656786,Metro Station
293,Neukölln,52.44589580355115,13.443075490568862,Royal Gourmet,52.443278,13.431137,Chinese Restaurant
294,Neukölln,52.44589580355115,13.443075490568862,Kaiser's,52.43992128775476,13.434219474803344,Supermarket
295,Neukölln,52.44589580355115,13.443075490568862,Tanzschule Step by Step,52.43943950453783,13.434126132980555,Dance Studio
296,Neukölln,52.44589580355115,13.443075490568862,Tillmann Bio Konditorei,52.45382616389857,13.438086813205427,Bakery
297,Neukölln,52.44589580355115,13.443075490568862,Wochenmarkt Britz-Süd,52.43744462693882,13.446327520515343,Food & Drink Shop
298,Neukölln,52.44589580355115,13.443075490568862,P.A.M. - Pizza And More,52.43740579685634,13.446065894566589,Fast Food Restaurant
299,Neukölln,52.44589580355115,13.443075490568862,H Buschkrug,52.45242072165543,13.452739461159686,Bus Stop
300,Neukölln,52.44589580355115,13.443075490568862,H Gradestraße / Tempelhofer Weg,52.45255328854159,13.433585933753658,Bus Stop
301,Pankow,52.59765827133238,13.436379168976583,Lidl,52.59332517891692,13.432852952973917,Supermarket
302,Pankow,52.59765827133238,13.436379168976583,Thanh Binh,52.59575700079766,13.432728894409669,Asian Restaurant
303,Pankow,52.59765827133238,13.436379168976583,H Rosenthaler Straße,52.59614004773554,13.432846069335938,Tram Station
304,Pankow,52.59765827133238,13.436379168976583,H Blankenfelder Straße,52.60199193185031,13.431344032287598,Tram Station
305,Pankow,52.59765827133238,13.436379168976583,REWE,52.603946389082566,13.432516271163877,Supermarket
306,Pankow,52.59765827133238,13.436379168976583,Pankebecken,52.591602,13.437031,Lake
307,Pankow,52.59765827133238,13.436379168976583,S Blankenburg,52.59136078849369,13.443423880889817,Light Rail Station
308,Pankow,52.59765827133238,13.436379168976583,H S Blankenburg,52.59088702279904,13.442351818084717,Bus Stop
309,Pankow,52.59765827133238,13.436379168976583,Meisterbäckerei Steinecke,52.590922057199954,13.445461003264,Bakery
310,Reinickendorf,52.60484489017112,13.288141858855083,Tegeler Fließ,52.60633146577606,13.30070972442627,Nature Preserve
311,Reinickendorf,52.60484489017112,13.288141858855083,DJH Jugendherberge Berlin-Ernst Reuter,52.605084729826274,13.291861798925023,Hostel
312,Reinickendorf,52.60484489017112,13.288141858855083,Getränke Hoffmann,52.60881525511021,13.294622518252254,Liquor Store
313,Reinickendorf,52.60484489017112,13.288141858855083,Pimkie,52.59787074241391,13.284103466228636,Women's Store
314,Reinickendorf,52.60484489017112,13.288141858855083,Bäckerei & Konditorei Schäfer 's,52.5972870264799,13.295731544494629,Bakery
315,Spandau,52.519205700925504,13.181870353892062,Lidl,52.51772248333136,13.18411409854889,Supermarket
316,Spandau,52.519205700925504,13.181870353892062,Kaufland,52.52149521,13.18675695,Big Box Store
317,Spandau,52.519205700925504,13.181870353892062,Solo Pizza,52.52437588653306,13.193197382270688,Pizza Place
318,Spandau,52.519205700925504,13.181870353892062,Café Barfly,52.52417367772192,13.193015988091972,German Restaurant
319,Spandau,52.519205700925504,13.181870353892062,Südpark,52.51653424960838,13.191833496093748,Park
320,Spandau,52.519205700925504,13.181870353892062,Salt & Pepper,52.524578568343735,13.193274115534948,Restaurant
321,Spandau,52.519205700925504,13.181870353892062,Kentucky Fried Chicken,52.51645301967088,13.18467373389404,Fried Chicken Joint
322,Spandau,52.519205700925504,13.181870353892062,H Am Omnibushof,52.51762386473606,13.185992460163453,Bus Stop
323,Spandau,52.519205700925504,13.181870353892062,Kombibad Spandau Süd,52.51867565858389,13.187960386276245,Pool
324,Spandau,52.519205700925504,13.181870353892062,H Gatower Straße / Heerstraße,52.51544131231973,13.184831749034586,Bus Stop
325,Spandau,52.519205700925504,13.181870353892062,Agip Service Station,52.51710514,13.17498888,Gas Station
326,Spandau,52.519205700925504,13.181870353892062,Melanchthonplatz,52.521163447924216,13.189052835183123,Plaza
327,Spandau,52.519205700925504,13.181870353892062,Netto Filiale,52.52374673,13.17554,Supermarket
328,Spandau,52.519205700925504,13.181870353892062,Esin's Backshop,52.51990337831182,13.171487482456602,Bakery
329,Spandau,52.519205700925504,13.181870353892062,PENNY,52.518948023244256,13.171006458055786,Discount Store
330,Spandau,52.519205700925504,13.181870353892062,H Sandstraße,52.51881000358518,13.169950926025322,Bus Stop
331,Spandau,52.519205700925504,13.181870353892062,Havelkrug,52.51193887,13.182543990519113,Gastropub
332,Spandau,52.519205700925504,13.181870353892062,Mydonose,52.521023,13.193869,Halal Restaurant
333,Spandau,52.519205700925504,13.181870353892062,Lavie Cleaning Service,52.52313001,13.19268362,Business Service
334,Spandau,52.519205700925504,13.181870353892062,nahkauf,52.52117651,13.19597399,Supermarket
335,Steglitz-Zehlendorf,52.42945022164251,13.242071459897895,Aral & REWE To Go Büttner,52.43305731944573,13.237869224922314,Gas Station
336,Steglitz-Zehlendorf,52.42945022164251,13.242071459897895,Museumsdorf Düppel,52.42468202716714,13.236358165740967,History Museum
337,Steglitz-Zehlendorf,52.42945022164251,13.242071459897895,Rossosiena,52.43139694496531,13.23104957419541,Italian Restaurant
338,Steglitz-Zehlendorf,52.42945022164251,13.242071459897895,Walter's Coffey,52.42883375121511,13.256322910444933,Bagel Shop
339,Steglitz-Zehlendorf,52.42945022164251,13.242071459897895,Bamboo,52.428687472280195,13.25623771063416,Sushi Restaurant
340,Steglitz-Zehlendorf,52.42945022164251,13.242071459897895,Asado,52.43240096625822,13.235903809880744,Steakhouse
341,Steglitz-Zehlendorf,52.42945022164251,13.242071459897895,EDEKA Erler,52.42638894,13.24414167,Supermarket
342,Steglitz-Zehlendorf,52.42945022164251,13.242071459897895,Zehlendorfer Backwaren,52.43415608849676,13.246856093934053,Lottery Retailer
343,Steglitz-Zehlendorf,52.42945022164251,13.242071459897895,Getränke Hoffmann,52.4320942,13.2335978,Liquor Store
344,Steglitz-Zehlendorf,52.42945022164251,13.242071459897895,Fressnapf Berlin,52.4234039,13.2419152,Pet Store
345,Steglitz-Zehlendorf,52.42945022164251,13.242071459897895,Trattoria Piazza Siciliana,52.43053,13.229966,Italian Restaurant
346,Steglitz-Zehlendorf,52.42945022164251,13.242071459897895,H Clauertstraße,52.427398513006814,13.229574455126107,Bus Stop
347,Tempelhof-Schöneberg,52.44066189130119,13.388298847214578,PENNY,52.43793192853259,13.38892483453219,Supermarket
348,Tempelhof-Schöneberg,52.44066189130119,13.388298847214578,Südbloc Boulderhalle,52.43996860872538,13.379566033541556,Climbing Gym
349,Tempelhof-Schöneberg,52.44066189130119,13.388298847214578,New Ocean,52.436151,13.389253,Chinese Restaurant
350,Tempelhof-Schöneberg,52.44066189130119,13.388298847214578,Bei Radi,52.445683842896166,13.390001398999091,Eastern European Restaurant
351,Tempelhof-Schöneberg,52.44066189130119,13.388298847214578,Villa Christina,52.439782,13.388025,Greek Restaurant
352,Tempelhof-Schöneberg,52.44066189130119,13.388298847214578,Volkspark Mariendorf,52.44242167608397,13.3913254737854,Park
353,Tempelhof-Schöneberg,52.44066189130119,13.388298847214578,rice & more,52.43461524296458,13.378290114414813,Asian Restaurant
354,Tempelhof-Schöneberg,52.44066189130119,13.388298847214578,Steakhouse Hazienda,52.4387019845016,13.387330290621993,Steakhouse
355,Tempelhof-Schöneberg,52.44066189130119,13.388298847214578,Polo Superstore,52.43964,13.3807408,Motorcycle Shop
356,Tempelhof-Schöneberg,52.44066189130119,13.388298847214578,Sommerbad Mariendorf,52.443584233515416,13.398427544689397,Pool
357,Tempelhof-Schöneberg,52.44066189130119,13.388298847214578,Karma,52.44736123258221,13.396934743257194,Indian Restaurant
358,Tempelhof-Schöneberg,52.44066189130119,13.388298847214578,Chicken House,52.445612350365664,13.386291050783417,Fried Chicken Joint
359,Tempelhof-Schöneberg,52.44066189130119,13.388298847214578,Eis Hennig,52.43883304040497,13.38822840642672,Ice Cream Shop
360,Tempelhof-Schöneberg,52.44066189130119,13.388298847214578,EDEKA Prang,52.44539066884613,13.386154174804688,Supermarket
361,Tempelhof-Schöneberg,52.44066189130119,13.388298847214578,Rossmann,52.444159901684756,13.38686316841901,Drugstore
362,Tempelhof-Schöneberg,52.44066189130119,13.388298847214578,Deutsche Bank,52.446536747569986,13.385225384762657,Bank
363,Tempelhof-Schöneberg,52.44066189130119,13.388298847214578,Remise No 1,52.44446584277039,13.385888533316715,German Restaurant
364,Tempelhof-Schöneberg,52.44066189130119,13.388298847214578,Lidl,52.4391942,13.3797526,Supermarket
365,Tempelhof-Schöneberg,52.44066189130119,13.388298847214578,Landhaus Alt-Mariendorf,52.43957020833689,13.384695053100586,German Restaurant
366,Tempelhof-Schöneberg,52.44066189130119,13.388298847214578,Thürmann Drive Inn,52.43906881329408,13.381111382938558,Bakery
367,Tempelhof-Schöneberg,52.44066189130119,13.388298847214578,La Rosa,52.44362463703977,13.386027238053405,Steakhouse
368,Tempelhof-Schöneberg,52.44066189130119,13.388298847214578,Edeka,52.43499101,13.38911184,Supermarket
369,Tempelhof-Schöneberg,52.44066189130119,13.388298847214578,MyPlace - SelfStorage,52.43744968606319,13.379382996019222,Storage Facility
370,Tempelhof-Schöneberg,52.44066189130119,13.388298847214578,McDonald's,52.437412,13.379706,Fast Food Restaurant
371,Tempelhof-Schöneberg,52.44066189130119,13.388298847214578,Cafe Forddamm,52.43471897772225,13.3812798133935,Bakery
372,Tempelhof-Schöneberg,52.44066189130119,13.388298847214578,H Lerchenweg,52.448065866282604,13.386521768306478,Bus Stop
373,Tempelhof-Schöneberg,52.44066189130119,13.388298847214578,H Kosleckweg,52.44724503895298,13.396416074342882,Bus Stop
374,Tempelhof-Schöneberg,52.44066189130119,13.388298847214578,Esso Tankstelle Radtke,52.448722,13.385006,Miscellaneous Shop
375,Tempelhof-Schöneberg,52.44066189130119,13.388298847214578,Stefan Rudolph,52.43681947,13.40156554,IT Services
376,Treptow-Köpenick,52.41789752621652,13.626334522436734,Müggelturm,52.41715098372223,13.625128269195557,Scenic Lookout
377,Treptow-Köpenick,52.41789752621652,13.626334522436734,Müggelberge,52.419172910580876,13.623905181884766,Forest
378,Treptow-Köpenick,52.41789752621652,13.626334522436734,Teufelssee,52.419971186271304,13.629934787750242,Lake
379,Treptow-Köpenick,52.41789752621652,13.626334522436734,Ausblick Kanonenberge,52.42118835449219,13.614235877990723,Mountain
